JudgmentID,CaseNumber,ProcedureType,CourtType,LawyerName,CaseName,CaseURL
675332998d6447434fa3d5e6,49965-05-17,משפחה,בתי המשפט לענייני משפחה,מיכל זמרן,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי) לוי: פס""ד משלים בעניין חלוקת מקרקעין (תלה""מ 49965-05-17(",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision49965-05-17/he/49965-05-17.docx
675332998d6447434fa3d5e6,49965-05-17,משפחה,בתי המשפט לענייני משפחה,אור ליסקר,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי) לוי: פס""ד משלים בעניין חלוקת מקרקעין (תלה""מ 49965-05-17(",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision49965-05-17/he/49965-05-17.docx
675332998d6447434fa3d5e8,14057-09-21,משפחה,בתי המשפט לענייני משפחה,דן סודאי,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי ) לוי: פס""ד, תלה""מ 14057-09-21",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision14057-09-21/he/14057-09-21.docx
675332998d6447434fa3d5e8,14057-09-21,משפחה,בתי המשפט לענייני משפחה,עידן רוקח,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי ) לוי: פס""ד, תלה""מ 14057-09-21",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision14057-09-21/he/14057-09-21.docx
675332998d6447434fa3d5e9,56281-03-21,משפחה,בתי המשפט לענייני משפחה,אפרת שחר,"ביהמ""ש לענייני משפחה תל אביב, השופט ליאור ברינגר: פס""ד בתביעה לחיוב במזונות הקטינים (תלה""מ 56281-03-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision56281-03-21/he/56281-03-21.docx
675332998d6447434fa3d5eb,16387-04-18,משפחה,בתי המשפט לענייני משפחה,טלי אויזרוביץ,"בימ""ש לענייני משפחה ת""א, השופטת אסתר ז'יטניצקי-רקובר: פס""ד במחלוקת שבין הצדדים איזו מבין שתי צוואותיה של המנוחה יש לקיים (ת""ע 16387-04-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision16387-04-18/he/16387-04-18.docx
675332998d6447434fa3d5eb,16387-04-18,משפחה,בתי המשפט לענייני משפחה,חדווה וייס,"בימ""ש לענייני משפחה ת""א, השופטת אסתר ז'יטניצקי-רקובר: פס""ד במחלוקת שבין הצדדים איזו מבין שתי צוואותיה של המנוחה יש לקיים (ת""ע 16387-04-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision16387-04-18/he/16387-04-18.docx
675332998d6447434fa3d5e2,20946-05-22,משפחה,בתי המשפט לענייני משפחה,אסי סגל,"בימ""ש לענייני משפחה ת""א, השופט ליאור ברינגר: פס""ד בתביעת גבר בגין פרסום לשון הרע נגד גרושתו שהתלוננה על תקיפה (תלה""מ 20946-05-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision20946-05-22/he/20946-05-22.docx
675332998d6447434fa3d5e2,20946-05-22,משפחה,בתי המשפט לענייני משפחה,איתן אנג,"בימ""ש לענייני משפחה ת""א, השופט ליאור ברינגר: פס""ד בתביעת גבר בגין פרסום לשון הרע נגד גרושתו שהתלוננה על תקיפה (תלה""מ 20946-05-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision20946-05-22/he/20946-05-22.docx
675332998d6447434fa3d5ec,18729-01-21,עניינים כלכליים,בתי המשפט המחוזיים,מרב ברוך,"בימ""ש מחוזי ת""א, השופטת ירדנה סרוסי: פס""ד ערעור מס ערך מוסף שעניינו העיקרי בשאלה האם הפעלת טרקליני האירוח בנתב""ג היא עסקה החייבת במס (ע""מ 18729-01-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision18729-01-21/he/18729-01-21.docx
675332998d6447434fa3d5ec,18729-01-21,עניינים כלכליים,בתי המשפט המחוזיים,שירה קידרון,"בימ""ש מחוזי ת""א, השופטת ירדנה סרוסי: פס""ד ערעור מס ערך מוסף שעניינו העיקרי בשאלה האם הפעלת טרקליני האירוח בנתב""ג היא עסקה החייבת במס (ע""מ 18729-01-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision18729-01-21/he/18729-01-21.docx
675332998d6447434fa3d5ed,24364-05-23,משפחה,בתי המשפט המחוזיים,חמי דונר,"בימ""ש מחוזי ת""א, אב""ד סגן-הנשיא שאול שוחט, השופט נפתלי שילה, השופטת אורלי מור-אל: פס""ד בערעור על החלטה שעניינה שינוי אפוטרופוס (עמ""ש 24364-05-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision24364-05-23/he/24364-05-23.docx
675332998d6447434fa3d5ed,24364-05-23,משפחה,בתי המשפט המחוזיים,חגית מזרחי,"בימ""ש מחוזי ת""א, אב""ד סגן-הנשיא שאול שוחט, השופט נפתלי שילה, השופטת אורלי מור-אל: פס""ד בערעור על החלטה שעניינה שינוי אפוטרופוס (עמ""ש 24364-05-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision24364-05-23/he/24364-05-23.docx
675332998d6447434fa3d5ef,70429-03-23,משפחה,בתי המשפט לענייני משפחה,דניאלה רון,"בימ""ש לענייני משפחה ת""א, השופט יהורם שקד: פס""ד בתביעה למתן צו הורות פסיקתי ללא תושבות (תמ""ש 70429-03-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision70429-03-23/he/70429-03-23.docx
675332998d6447434fa3d5ef,70429-03-23,משפחה,בתי המשפט לענייני משפחה,חגית מזרחי,"בימ""ש לענייני משפחה ת""א, השופט יהורם שקד: פס""ד בתביעה למתן צו הורות פסיקתי ללא תושבות (תמ""ש 70429-03-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision70429-03-23/he/70429-03-23.docx
675332998d6447434fa3d5e3,53111-10-20,משפחה,בתי המשפט לענייני משפחה,אתיה עדי,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי) לוי: פס""ד בעניין תביעת לשון הרע (תמ""ש 53111-10-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision53111-10-20/he/53111-10-20.docx
675332998d6447434fa3d5e3,53111-10-20,משפחה,בתי המשפט לענייני משפחה,ד מל,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי) לוי: פס""ד בעניין תביעת לשון הרע (תמ""ש 53111-10-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision53111-10-20/he/53111-10-20.docx
675332998d6447434fa3d5e3,53111-10-20,משפחה,בתי המשפט לענייני משפחה,אסף יוחאי,"ביהמ""ש לענייני משפחה אילת, סגן הנשיא השופט מרדכי (מוטי) לוי: פס""ד בעניין תביעת לשון הרע (תמ""ש 53111-10-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision53111-10-20/he/53111-10-20.docx
675332998d6447434fa3d5e4,69433-06-20,משפחה,בתי המשפט לענייני משפחה,איימי בכור,"ביהמ""ש לענייני משפחה תל אביב, השופט ליאור ברינגר: פס""ד העוסק במחלוקות בין הצדדים סביב בית המגורים, זמני שהות, מזונות אישה ועוד (תלה""מ 69433-06-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision69433-06-20/he/69433-06-20.docx
675332998d6447434fa3d5ee,37018-10-23,פלילי,בתי המשפט המחוזיים,ואסים שחאדה,"ביהמ""ש המחוזי נצרת, אב""ד השופטת יפעת שטרית, השופטת תמר נסים שי, השופטת אוסילה אבו-אסעד: פס""ד בערעור על קולת עונשו של שוהה בלתי חוקי ששה בישראל בניגוד לחוק (עפ""ג 37018-10-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision37018-10-23/he/37018-10-23.docx
675332998d6447434fa3d5f4,55100-05-20,משפחה,בתי המשפט לענייני משפחה,קובלסקי ועו,"בימ""ש לענייני משפחה ת""א, השופטת תמר סנונית-פורר: פס""ד בתביעת אב להסדרת מתן חיסונים שגרתיים לקטינים (תלה""מ 55100-05-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision55100-05-20/he/55100-05-20.docx
675332998d6447434fa3d5f5,49393-11-22,משפחה,בתי המשפט לענייני משפחה,אלדד בן,"ביהמ""ש לענייני משפחה בקריות, השופטת ליאת דהן חיון: פס""ד לסילוק התביעה על הסף מחמת חוסר סמכות (תמ""ש 49393-11-22(",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision49393-11-22/he/49393-11-22.docx
675332998d6447434fa3d5f5,49393-11-22,משפחה,בתי המשפט לענייני משפחה,גורניצקי ושות,"ביהמ""ש לענייני משפחה בקריות, השופטת ליאת דהן חיון: פס""ד לסילוק התביעה על הסף מחמת חוסר סמכות (תמ""ש 49393-11-22(",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision49393-11-22/he/49393-11-22.docx
675332998d6447434fa3d5f6,42923-11-20,משפחה,בתי המשפט לענייני משפחה,מרינה גולדווג,"ביהמ""ש לענייני משפחה חיפה, השופטת הילה גורביץ עובדיה: פס""ד תביעת מזונות קטינים (תלה""מ 42923-11-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision42923-11-20/he/42923-11-20.docx
675332998d6447434fa3d5f6,42923-11-20,משפחה,בתי המשפט לענייני משפחה,יקבה קאסה,"ביהמ""ש לענייני משפחה חיפה, השופטת הילה גורביץ עובדיה: פס""ד תביעת מזונות קטינים (תלה""מ 42923-11-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision42923-11-20/he/42923-11-20.docx
675332998d6447434fa3d5f1,16204-01-20,משפחה,בתי המשפט לענייני משפחה,בן ציון,"בימ""ש לענייני משפחה ת""א, השופטת תמר סנונית-פורר: פס""ד בבקשה לביטול צו קיום צוואה שניתן על-ידי הרשם לענייני ירושה (ת""ע 16204-01-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision16204-01-20/he/16204-01-20.docx
675332998d6447434fa3d5f8,58087-03-23,משפחה,בתי המשפט לענייני משפחה,ורדית אבידן,"ביהמ""ש לענייני משפחה בחיפה, השופטת הילה גורביץ עובדיה: פס""ד בתובענה למתן צווים מכח חוק למניעת אלימות במשפחה בעקבות פרסומים הנוגעים למבקשת ברשתות חברתיות שונות (ה""ט 58087-03-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision58087-03-23/he/58087.03.23.docx
675332998d6447434fa3d5f7,60514-05-18,משפחה,בתי המשפט לענייני משפחה,פרח חלב,"ביהמ""ש לענייני משפחה בחיפה, השופטת הילה גורביץ עובדיה: פס""ד בתביעת מזונות לקטינה ואישה בני העדה הדרוזית (תלה""מ 60514-05-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision60514-05-18/he/60514-05-18.docx
675332998d6447434fa3d5fb,28275-02-23,משפחה,בתי המשפט לענייני משפחה,שמואל פינקו,"ביהמ""ש לענייני משפחה חיפה, השופטת לירון זרבל קדשאי: פס""ד תביעה לסעד הצהרתי לגבי שם נעוריה של התובעת השונה מהנקוב במרשם האוכלוסין (תמ""ש 28275-02-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision28275-02-23/he/28275-02-23.docx
675332998d6447434fa3d5fc,4632-11-21,משפחה,בתי המשפט לענייני משפחה,אורית גליקין,"ביהמ""ש לענייני משפחה חדרה, השופטת עינת גלעד משולם: פס""ד בתביעת בן כנגד אבין שעניינה רישום מחצית מהזכויות בדירה על שם הבן או השבת כספים (תמ""ש 4632-11-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision4632-11-21/he/4632-11-21.docx
675332998d6447434fa3d5fc,4632-11-21,משפחה,בתי המשפט לענייני משפחה,משה בן,"ביהמ""ש לענייני משפחה חדרה, השופטת עינת גלעד משולם: פס""ד בתביעת בן כנגד אבין שעניינה רישום מחצית מהזכויות בדירה על שם הבן או השבת כספים (תמ""ש 4632-11-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision4632-11-21/he/4632-11-21.docx
675332998d6447434fa3d5fa,31211-10-23,פלילי,בתי המשפט המחוזיים,חיים שוייצר,"בימ""ש מחוזי ב""ש, אב""ד השופט יואל עדן, השופט עמית כהן והשופט יעקב דנינו: פס""ד בערעור על קולת עונשם של שוהים בלתי חוקיים ששהו בישראל בניגוד לחוק (עפ""ג 31211-10-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision31211-10-23/he/31211-10-23.pdf
675332998d6447434fa3d5fa,31211-10-23,פלילי,בתי המשפט המחוזיים,איחסן ווהבי,"בימ""ש מחוזי ב""ש, אב""ד השופט יואל עדן, השופט עמית כהן והשופט יעקב דנינו: פס""ד בערעור על קולת עונשם של שוהים בלתי חוקיים ששהו בישראל בניגוד לחוק (עפ""ג 31211-10-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision31211-10-23/he/31211-10-23.pdf
675332998d6447434fa3d5fa,31211-10-23,פלילי,בתי המשפט המחוזיים,תאמר אסדי,"בימ""ש מחוזי ב""ש, אב""ד השופט יואל עדן, השופט עמית כהן והשופט יעקב דנינו: פס""ד בערעור על קולת עונשם של שוהים בלתי חוקיים ששהו בישראל בניגוד לחוק (עפ""ג 31211-10-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision31211-10-23/he/31211-10-23.pdf
675332998d6447434fa3d5fa,31211-10-23,פלילי,בתי המשפט המחוזיים,נאסר אלעטאונה,"בימ""ש מחוזי ב""ש, אב""ד השופט יואל עדן, השופט עמית כהן והשופט יעקב דנינו: פס""ד בערעור על קולת עונשם של שוהים בלתי חוקיים ששהו בישראל בניגוד לחוק (עפ""ג 31211-10-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision31211-10-23/he/31211-10-23.pdf
675332998d6447434fa3d5fa,31211-10-23,פלילי,בתי המשפט המחוזיים,זינאתי נביל,"בימ""ש מחוזי ב""ש, אב""ד השופט יואל עדן, השופט עמית כהן והשופט יעקב דנינו: פס""ד בערעור על קולת עונשם של שוהים בלתי חוקיים ששהו בישראל בניגוד לחוק (עפ""ג 31211-10-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision31211-10-23/he/31211-10-23.pdf
675332998d6447434fa3d602,13175-05-22,משפחה,בתי המשפט לענייני משפחה,עידן רוקח,"בימ""ש לענייני משפחה בקרית גת, השופט בן שלו: פס""ד בבקשה לביטול צו קיום צוואה (ת""ע 13175-05-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision13175-05-22/he/13175-05-22.docx
675332998d6447434fa3d5ff,38614-12-20,משפחה,בתי המשפט לענייני משפחה,סיון טל,"ביהמ""ש לענייני משפחה חיפה, השופטת הילה גורביץ עובדיה: פס""ד בתביעה למזונות אישה ולהחזר כספים שנמשכו ללא הרשאה מחשבון משותף (תלה""מ 38614-12-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38614-12-20/he/38614-12-20.docx
675332998d6447434fa3d5ff,38614-12-20,משפחה,בתי המשפט לענייני משפחה,שיר לוי,"ביהמ""ש לענייני משפחה חיפה, השופטת הילה גורביץ עובדיה: פס""ד בתביעה למזונות אישה ולהחזר כספים שנמשכו ללא הרשאה מחשבון משותף (תלה""מ 38614-12-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38614-12-20/he/38614-12-20.docx
675332998d6447434fa3d5ff,38614-12-20,משפחה,בתי המשפט לענייני משפחה,חגית טל,"ביהמ""ש לענייני משפחה חיפה, השופטת הילה גורביץ עובדיה: פס""ד בתביעה למזונות אישה ולהחזר כספים שנמשכו ללא הרשאה מחשבון משותף (תלה""מ 38614-12-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38614-12-20/he/38614-12-20.docx
675332998d6447434fa3d600,46457-07-10,משפחה,בתי המשפט לענייני משפחה,זהר גולן,"ביהמ""ש לענייני משפחה בנצרת, השופטת רונית גורביץ': פס""ד בעניין אחריות הורית משותפת על אף נוכחות פיזית לא שווה (תלה""מ 46457-07-10 ועוד)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision46457-07-10/he/46457-07-19.docx
675332998d6447434fa3d600,46457-07-10,משפחה,בתי המשפט לענייני משפחה,איריס מנור,"ביהמ""ש לענייני משפחה בנצרת, השופטת רונית גורביץ': פס""ד בעניין אחריות הורית משותפת על אף נוכחות פיזית לא שווה (תלה""מ 46457-07-10 ועוד)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision46457-07-10/he/46457-07-19.docx
675332998d6447434fa3d604,47906-09-23,משפחה,בתי המשפט המחוזיים,מורן סמון,"ביהמ""ש המחוזי חיפה, השופט חננאל שרעבי: פס""ד בערעור שעניינו שכר טרחת המומחה וגילוי מסמכים (רמ''ש 47906-09-23 )",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision47906-09-23/he/47906-09-23.docx
675332998d6447434fa3d604,47906-09-23,משפחה,בתי המשפט המחוזיים,עמוס צדיקה,"ביהמ""ש המחוזי חיפה, השופט חננאל שרעבי: פס""ד בערעור שעניינו שכר טרחת המומחה וגילוי מסמכים (רמ''ש 47906-09-23 )",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision47906-09-23/he/47906-09-23.docx
675332998d6447434fa3d608,62796-11-22,משפחה,בתי המשפט לענייני משפחה,נאוה בן,"ביהמ""ש לענייני משפה קרית שמונה, השופט רון ארנון: פס""ד מזונות לקטינות לאם נוצריה (תלה""מ 62796-11-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62796-11-22/he/62796-11-22.docx
675332998d6447434fa3d608,62796-11-22,משפחה,בתי המשפט לענייני משפחה,סמדר וינברג,"ביהמ""ש לענייני משפה קרית שמונה, השופט רון ארנון: פס""ד מזונות לקטינות לאם נוצריה (תלה""מ 62796-11-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62796-11-22/he/62796-11-22.docx
675332998d6447434fa3d603,34569-12-21,משפחה,בתי המשפט לענייני משפחה,סחר סאדר,"ביהמ""ש לענייני משפחה צפת, השופטת אביבית נחמיאס: פס""ד בתובענה רכושית בין בני זוג- לטענות לשיתוף ספציפי בבית מגורים הרשום על שם האיש (תלה""מ 34569-12-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision34569-12-21/he/34569-12-21.docx
675332998d6447434fa3d603,34569-12-21,משפחה,בתי המשפט לענייני משפחה,סמדר וינברג,"ביהמ""ש לענייני משפחה צפת, השופטת אביבית נחמיאס: פס""ד בתובענה רכושית בין בני זוג- לטענות לשיתוף ספציפי בבית מגורים הרשום על שם האיש (תלה""מ 34569-12-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision34569-12-21/he/34569-12-21.docx
675332998d6447434fa3d607,14698-09-22,אזרחי,בתי המשפט המחוזיים,מאיה יוסף,"ביהמ""ש המחוזי מרכז לוד, אב""ד סג""נ השופטת ורדה פלאוט, השופט צבי ויצמן, השופטת יעל מושקוביץ: פס""ד בערעור על דחיית התביעה לעיון בתיק האימוץ לאיתור האם הביולוגית המוביל לגילוי זהות האב (עמ""צ 14698-09-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision14698-09-22/he/14698-09-22.docx
675332998d6447434fa3d60d,38934-02-21,משפחה,בתי המשפט לענייני משפחה,שגיא לגסה,"ביהמ""ש לענייני משפחה חיפה, השופטת שושנה ברגר: פס""ד למתן היתר לגביית חיובי מזונות שלא התחילו לפעול לגבייתם (תלה""מ 38934-02-21(",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38934-02-21/he/38934-02-21.docx
675332998d6447434fa3d60d,38934-02-21,משפחה,בתי המשפט לענייני משפחה,יעל דסטה,"ביהמ""ש לענייני משפחה חיפה, השופטת שושנה ברגר: פס""ד למתן היתר לגביית חיובי מזונות שלא התחילו לפעול לגבייתם (תלה""מ 38934-02-21(",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38934-02-21/he/38934-02-21.docx
675332998d6447434fa3d60a,40343-03-20,משפחה,בתי המשפט לענייני משפחה,שני אחיהן,"בימ""ש לענייני משפחה אשדוד, סגנית הנשיא השופטת ענת אלפסי: פס""ד בעניין קביעת מזונות ילדים כאשר שתי הבנות אצל האם ושני הבנים אצל האב (תלה""מ 40343-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision40343-03-20/he/40343-03-20.docx
675332998d6447434fa3d60b,21606-08-20,משפחה,בתי המשפט לענייני משפחה,נאוה בן,"ביהמ""ש לענייני משפחה בפ""ת, השופטת מורן ואלך-ניסן: פס""ד בשתי תביעות להפחתת מזונות ותביעה רכושית (תלה""מ 21606-08-20, 57694-12-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision21606-08-20/he/21606-08-20.docx
675332998d6447434fa3d60c,10010-09-23,משפחה,בתי המשפט המחוזיים,דורית ענבר,"ביהמ""ש המחוזי חיפה, השופט חננאל שרעבי: פס""ד בערעור על החלטת זמני שהות (רמ""ש 10010-09-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision10010-09-23/he/10010-09-23.docx
675332998d6447434fa3d60c,10010-09-23,משפחה,בתי המשפט המחוזיים,אריאלה סודרי,"ביהמ""ש המחוזי חיפה, השופט חננאל שרעבי: פס""ד בערעור על החלטת זמני שהות (רמ""ש 10010-09-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision10010-09-23/he/10010-09-23.docx
675332998d6447434fa3d60e,12672-12-21,משפחה,בתי המשפט לענייני משפחה,גילי עמיאל,"ביהמ""ש לענייני משפחה בקריות, השופטת מאיה לוי: פס""ד בתיק משפחה, תלה""מ 12672-12-21",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision12672-12-21/he/12672-12-21.docx
675332998d6447434fa3d60e,12672-12-21,משפחה,בתי המשפט לענייני משפחה,סיגל אלון,"ביהמ""ש לענייני משפחה בקריות, השופטת מאיה לוי: פס""ד בתיק משפחה, תלה""מ 12672-12-21",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision12672-12-21/he/12672-12-21.docx
675332d48d6447434fa3d611,5986-09-21,אזרחי,בתי משפט השלום,עמוס תיבי,"ביהמ""ש השלום רחובות, השופט ישראל פת: פס""ד בעניין חוב של של הנתבעת לבית חולים ווטרינרי של האוניברסיטה העברית (תאד""מ 5986-09-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision5986-09-21/he/5986-09-21.docx
675332d48d6447434fa3d613,38342-10-22,אזרחי,בתי המשפט המחוזיים,חזי צוריאל,"בימ""ש המחוזי ירושלים, השופט אביגדור דורות: פס""ד בערעור על החלטת ועדת ערר שדנה בפיצוי על נזק מלחמה כתוצאה משריפה (ע""מ 38342-10-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38342-10-22/he/38342-10-22.docx
675332d48d6447434fa3d613,38342-10-22,אזרחי,בתי המשפט המחוזיים,אסתר גלקופ,"בימ""ש המחוזי ירושלים, השופט אביגדור דורות: פס""ד בערעור על החלטת ועדת ערר שדנה בפיצוי על נזק מלחמה כתוצאה משריפה (ע""מ 38342-10-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38342-10-22/he/38342-10-22.docx
675332d48d6447434fa3d610,7122-03-19,אזרחי,בתי משפט השלום,אלדד אוחיון,"ביהמ""ש השלום בראשל""צ, השופט יוני לבני: פס""ד בשאלת התרשלות ופיצוי מכוח האחריות למוצרים פגומים במקרה של התנפצות כוס ביד באירוע (ת""א 7122-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision7122-03-19/he/7122-03-19.pdf
675332d48d6447434fa3d610,7122-03-19,אזרחי,בתי משפט השלום,צפריר ביטון,"ביהמ""ש השלום בראשל""צ, השופט יוני לבני: פס""ד בשאלת התרשלות ופיצוי מכוח האחריות למוצרים פגומים במקרה של התנפצות כוס ביד באירוע (ת""א 7122-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision7122-03-19/he/7122-03-19.pdf
675332d48d6447434fa3d610,7122-03-19,אזרחי,בתי משפט השלום,מיכל ריף,"ביהמ""ש השלום בראשל""צ, השופט יוני לבני: פס""ד בשאלת התרשלות ופיצוי מכוח האחריות למוצרים פגומים במקרה של התנפצות כוס ביד באירוע (ת""א 7122-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision7122-03-19/he/7122-03-19.pdf
675332d48d6447434fa3d610,7122-03-19,אזרחי,בתי משפט השלום,מירה חטיבה,"ביהמ""ש השלום בראשל""צ, השופט יוני לבני: פס""ד בשאלת התרשלות ופיצוי מכוח האחריות למוצרים פגומים במקרה של התנפצות כוס ביד באירוע (ת""א 7122-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision7122-03-19/he/7122-03-19.pdf
675332d48d6447434fa3d610,7122-03-19,אזרחי,בתי משפט השלום,יוגב לוי,"ביהמ""ש השלום בראשל""צ, השופט יוני לבני: פס""ד בשאלת התרשלות ופיצוי מכוח האחריות למוצרים פגומים במקרה של התנפצות כוס ביד באירוע (ת""א 7122-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision7122-03-19/he/7122-03-19.pdf
675332d48d6447434fa3d615,28153-08-20,משפחה,בתי המשפט לענייני משפחה,בן ציון,"ביהמ""ש לענייני משפחה קריית גת, השופט אריאל ממן: פס""ד בתביעה לקביעת היקף עיזבון, הכולל זכויות ""בר רשות"" בבית במושב שיתופי, שטרם הסתיים בו הליך שיוך דירות  (תמ""ש 28153-08-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision28153-08-20/he/28153-08-20.docx
675332d48d6447434fa3d615,28153-08-20,משפחה,בתי המשפט לענייני משפחה,עומרי אלירז,"ביהמ""ש לענייני משפחה קריית גת, השופט אריאל ממן: פס""ד בתביעה לקביעת היקף עיזבון, הכולל זכויות ""בר רשות"" בבית במושב שיתופי, שטרם הסתיים בו הליך שיוך דירות  (תמ""ש 28153-08-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision28153-08-20/he/28153-08-20.docx
675332d48d6447434fa3d615,28153-08-20,משפחה,בתי המשפט לענייני משפחה,אריה שפירא,"ביהמ""ש לענייני משפחה קריית גת, השופט אריאל ממן: פס""ד בתביעה לקביעת היקף עיזבון, הכולל זכויות ""בר רשות"" בבית במושב שיתופי, שטרם הסתיים בו הליך שיוך דירות  (תמ""ש 28153-08-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision28153-08-20/he/28153-08-20.docx
675332d48d6447434fa3d612,25229-03-23,משפחה,בתי המשפט המחוזיים,ראובן כהן,"ביהמ""ש המחוזי ת""א, סגן הנשיא השופט שאול שוחט, השופט נפתלי שילה, השופט אילן דפדי: פס""ד בעניין ערעור על החלטת בית משפט בעניין קיום צו ירושה (עמ""ש 25229-03-23)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision25229-03-23/he/25229-03-23.docx
675332d48d6447434fa3d614,6123-06-22,משפחה,בתי המשפט לענייני משפחה,חובב ביטון,"ביהמ""ש לענייני משפחה נצרת, השופט  מחמוד שדאפנה: פס""ד בתביעה לתיקון גיל, במסגרתה מבקש המערער לתקן את תאריך לידתו הרשום בתעודת הזהות (ת""ג 6123-06-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision6123-06-22/he/6123-06-22.docx
